text;label
lirih itu ibaratnya seseorang yang berbicara dalam nada sedih bergetar terisakterisak, atau berbicara saat dalam ketakutan. kirakira seperti itu mbak...;1
saya dari indonesia . salam hormat buat saudara dan saudariku yg serumpun dimalaysia;2
itu tempat di padang sumatra barat.indonesia;1
lirih suara lembut pelan,;1
lagu minang indonesia moga indonesia mendunia sukses arif yolanda;2
mungkin ada kenangan masa lalu nya itu;1
minangkabau terbaik ...;2
amin.. bangkit se asia;2
please do react review artis maulana wijaya lagu gagal merangkai hati;1
kalo bisa youtuber malaysia gak cuma ngereaksi tentang indonesia saja ...tapi juga negeri tetangga lainnya ...kayak filipina, singapore, thailand,laos, vietnam, myanmar,kamboja;1
ok akak trus teaction pop malayu minang;1
ini pernyataan cinta yang sangat tulus dengan pantun yang bagus;2
saya sascrebe ye salam saya mlayu daripada indonesia boreno.;2
liriknya the best;2
comel la akak ni;2
kita orang melayu bangga dengar lagu ini kita satu hanya pulau yg memisahkan;2
reques lagu aprlilian kk..;1
sodari rai cantik paras..;2
lirih itu pedeh hati;0
sedap ni lagu...;2
lirih... ucapan berbisik hampir tak terdengar... aduh sakitnya hati ku, kau putus cinta.;0
lirih means slow,tender,softsound or the way you talk.susah nak describe,kata lirih tu lebih puitis maknanya.;1
aduh..indahnya suara arif dan yolanda....semoga sukses ya....;2
salam dari indo;1
cantik kali uni ini... reaction terbaik dendang minang mendayu dayu;2
reaction satu rasa cinta arief putra kak....;1
sucses selalu akak..;2
lirih itu daun sirih;0
assalamualaikum akak, tolong reaction lagu grustian geno sia sia mengharap cintamu;1
best banget lagu nie slow rokc malaysia...udah jadi milik bersama...;2
suaranya bikin merinding bang mantaappp abis;2
aduuuh.. terpesona lah awak ni;2
assalamualaikum kak, cuba akak react lagu minang luko badarah ulang, semoga direaction;1
sis satu reaction rindu dalam diam penyanyi yolanda..video ni pun ade name malaysia;1
walaikum salam kak;1
reaction bismillah cinta ungu feet lestii;1
kak reaction lagu bang arif yg berjudulsatu rasa cinta;1
lamak bana tambauah ciek;2
lagu indonesia the best....tak da tandingan nya;2
next,, gerhana dalam cinta kak...;1
aku insan biasa arief ft yolanda;1
salam serumpun dari indonesia;2
slm dr lombok;1
kak reaction cintaku di menara kembar sing yolanda.;1
salam serumpun sumatera barat hadir selalu di channel akak;2
neng cantik banget ..salam from indonesia.;2
serang banten hadir;1
reaction lagu arif tak sedalam ini kk pliss;1
indonesia sumatera barat. malaysia negeri sembilan;1
kak..... rikues lagu hanya insan biasa dong;1
trus reaction lagu lagu indonesia kak;1
salam serumpun kak, dari lampung sumatra indonesia, hadir.;2
reaction lagu arif yang judul nya asmara yang kandas plessss lagu nya sedap;2
sis reaction cintaku di menara kembar video lagu ni..klcc menara petronas berkembar bangga aww..hahhahah;2
salam saudara serumpun. from indonesia bengkulu;2
luar biasa jika berkolaborasi dua bangsa akan menambah semakin membuat lagu ini hebat...salam dari saya untuk bangsa serumpun;2
ncek rai... cube reac lagu arief tak sedalam ini .... lirih tu maknenya pelan...... he he;1
aku memperhatikan wajah mu aja.hehe salam dari bandung jawa barat;2
lirih itu suara yang pelan;1
dake ma...lokasi pantai yg nyo shooting ko...? gadang ombaknyo...;1
salam buat malaysia dari kami sumatra barat indonesia;2
slam balik bang dri republik tanggamus;1
slam dari benua waykanan,,hihi;1
salam semuanya. terima kasih hadir;2
salam dari sg.buloh selangor;1
indonesia tidak kekurangan bakat, semua jenis lagu ada,. mau selow melayu pulau sumatra, pop,dangdut pulau jawa, indonesia timur lagu cepet rep, dll tinggal pilih mau mana yg mau di dengerin;2
lirih itu suara yg lembut, tp klo di dalam bait lagu luka sekerat rasa kata lirih lebih kepada kata sakit yg hanya terucap di dalam hati.;1
syair minang memang terkenal bagus..minang kabou.bguss;2
kak next reaction gus azmi cinta dalam istikhoroh semoga chenelnya sukses kak;2
bahasa minang itu cikal bakal bahasa melayu sedari dulu.. misal kata kata yang baru didengar secara umum di asia tenggara yaitu kata sekerat, sekerat berasal dari sukukata bahasa minang yaitu sakarek, dan lirih itu perih atau sakit hati tersayat nasip itu yang gagal dalam berkasih;2
next reaction thomas arya berbeza kasta dan semoga chanelnya sukses kknya dan lancar kedepannya;2
jangan lupa reaction arief judul buih jadi permadani. dah trending8 youtube indonesia...4hari upload;1
encik ray cuba react mama nd dibatas kota ini by vani vabiola, sedap sekali nd very sad encik, terimakasih for your reaction, veri nice nd good job mantab;2
kaa nanti reaction hanya insan biasa arief ft yolanda;1
senyum2 sy tengok akak;2
reaction juga lagu arief haruskah aku mati;1
saya nonton orang yang lagi nonton video,, semoga sehat slalu ka rai;2
lagunya sedap didengar;2
suara akak bleh jdi dj radio..;2
assalamualaiku kk. reaction dong andai tak berpisah lagu dari kak icha annisa dan dosni roha yang lagi viral..;1
salam serumpun dri garut jawa barat;1
kak rembulan malam pulak arief jugak;1
indonesia is the best pop in the asia;2
reaction lagu minang dong kk ovhi fristy . cinto jan dipasokan di tunngu ya kak.;1
slow rock jiwang ada gak di indonesia? rap ada gak? kpop ada gak?;1
perempuan di malaysia dipanggil cik bukan encik, encik untuk laki2;1
amin. terima kasih ye;2
mun niera aslinya org mana...suka lagu dj ya...;1
org garut mana ada serumpun wkwkw serumpun melayu itu sumatra, kalimantan, malaysia, singapura, brunei.;0
rai supanot bagus juga suaranya;2
saya tetap jomlo;1
pantai kt mana ini;1
reac to truk oleng kk;1
tolong reaction vanni vabiola akak lagu barat boulever;1
klo untuk music indonesia memang tak ada dua ny;2
lirih itu pelan;1
neng saya suka sama bibir merahya,,;2
lirih tu pelan atau lambat;1
coba reaksi lagu minang asli kak..;1
mba eeeeii jangan terlalu baperrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr.;0
salam serumpun kak..ambo dr sumatra barat ...fans adiak arief putra;2
lirih artinya pelan;1
semua lagu2 alif bagus2;2
lirih tu perih;0
lirih pelan slow;1
arief mimang is the best;2
lirih tu pelan bahsa malaysianya apa ya;1
salam serumpun ya;2
lirih itu bercakap dengan suara tak cukup kuatsuara pelan sahaja;1
aku sangat suka dengan lagu dari indonesia seperti lagu ini sangat sedap dengar suaranya malaysia lagunya aku x suka suaranya pon nak dibandingkan indonesia kalah sama sekali seperti main lagunya pon;0
klo boleh kak dari arief haruskah aku mati;1
moral of the song.. perempuan selalu curang;0
mirip bahasa nya upin ipin ya..;1
kak t reaction lagu2 yolanda lagu ya ada lirik malaysia hehe tapi sy tak ingat tajuk dia..just searching yolanda ok.;1
saya kurang faham kanapa orang malaysia klau nyanyi seperti orang indonesia tapi ngomong nya lain lagi,,,,;0
dah sebulan tk tngok resa skrng mcm tua j;0
apa sih ignya arief ama yollanda? kok aq cari ngak ketemu bantuin donk;1
gua orng minnag asli gx tau bgaaimna menterjemaahkan kta lirih;1
supanot bahasamu seperti upin ipin;0
die punya lokasi..kat pantai padang kak..kat sumatra barat..salam dri kami dri ranah minang;2
kenal sama upin ipin gk mbak...klo ketemu mereka aku titip salam ya;1
aksen malaysia mbak ya ? tp sebenarnya itu 10 bhs local 90 bhs indonesia;1
aku nak react emoji ni jak la.... thankx;1
lagu pop melayu the best tapi sayang di jawa hanya dangdut dan pop indo yg slalu dapat dukungan dari para musisi dan produser..;1
kakap mirip org indonesia,apa kak keturunan indonesia;1
saudarai ku bang ga dan pertahankanlah bahasa melayu jangan dicampur dengan bahasa inggris. jadikan bahasa me lay u sebagai karakter bangsa malaysia, sebagai bangsa indonesia yang memiliki bahasa persatuan indonesia yg sejatinya berasal dari bahasa melayu;2
gak ngerti gw bhasa kamunya... sedih banget..;0
intro terlalu byk ckap. buat penonton boring kak..;0
apa tajuknya rindu dalam diam?;1
ada rezeki boleh ziarah ke sana;2
yaaaa aku sih kenal tapi dia gk kenal aku;1
pop melayu masih di sukai selain di sumatera,orang2 di kalimantan dan sulawesi sangat suka ... bahkan baru2 ini viral gadis dari jeneponto suaranya mirip nike ardilla;2
orang jawa banyak yg suka, termasuk saya dr madura. apalagi kk thomas.;2
aku suka banget loh pop melayu dan lagu slow rock melayu kaya iklim;2
apa lah beda orng malaysia dgn orng indonesia,, ? same je lah;1
pendekan cakap2 ny...terllu panjang...;0
lirih bisik2pelan2;1
lagu nya ,,g enak kkk;0
namanya kok seperti nama orang thailand ya ?;1
minta react lagu2 band radja,letto,padi dan dewa 19,pernah top di malaysia tahun 20032006;1
lirih itu pelan kak dalam konteks volume sakit terucap lirihsakit terucap pelan lirih itu adaptasi dari bahasa jawa expsuara lirihvolume suaranya pelan salam dari indonesia kak,good job;2
iya, atau mungkin kamu tinggal deket pattani ya;1
namanya seperti nama orang sebrang,, betul tak,;0
su baik, panot panutan suri tauladan yang baik.... supanot rai wajah wajah yang menjadi suri tauladan;2
rai wajah...;1
detail banget.. terima kasih ya;2
please do react review artis maulana wijaya lagu seharusnya aku;1
terimakasih reactionnya bg;2
lagu ini diciptakan dengan rasa toleransi yang kuat, tidak semua orang bisa kayak mereka terharu;2
kalau malam takbiran paling rame sudah kita pawai,hampir semua agama ikut pawai keliling kota atau kecamatan;2
kami indonesia timur toleransi beragama, bangun masjid satu gereja gotong royong,dan sebaliknya juga,salam toleransi indonesia merah putih;2
edan ini lagi. baru kali ini gua denger duet minang and timur. sumpah keren bangat. paduan tradisional musik cihuy banget;2
klop.. musik timur sumbar.. beat ketukan nya cocok masuk .. salam dari atjeh ..;2
bt orang kei.... candu deng lagu ini... tiap hari. selama ramadhan tdk pernah absen dengar ini lagu;2
minang ketemu timur fix..paket komplit;2
masuk tv aoto trending ni;2
makasih buat musicnya sdh menemani selama perjalanan pulang kampuang.... minang timur kereeeennn...;2
dikolbarsi video ini.ternyata betul ya ditimur sana toleransinya kuat bnget.buktinya lewat musik mereka bisa satukan adat dan agama.hebatt orang timur. salam dari jatim.;2
saya orang ntt, sudah berusia 52 tahun, sejak dari dulu , sudah mendengar lagulagu minang. lagu minang biasa diputar oleh sopir2 bus antar kota. musik dan lagunya menyayat hati. sangat disukai para perantau.. saya bahkan kadang sampai menetes air mata mendengar lagu2 minang meski gak tau artinya;2
lagunya cocok sekali untuk menyatukan perbedaan.cakep;2
ketika minang timur bersatu dalam alunan musik kolaborasi,,sangat terharu dan bangga hidup dijaman mereka...;2
kalau di ntt pasti suka dan terlihat nyatu bang dengan lagu and musik dri minang apapun itu,, terbaik bang;2
klu mau jujur,org flores itu gila dgn lagu minang.aku kelahiran kalimantan sdgkan bapak asli flores,setiap hari kaset pita dgn lagu minangnya gak pernah lepas.;2
